year,month,quarter,state,fipscode,army_ad,navy_ad,marine_corps_ad,air_force_ad,coast_guard_ad,troops_ad,army_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_national_guard,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,space_force_ad
2022,September,3,Idaho,16,75,38,40,3354,4,3511,3068,624,177,82,1267,31,0,5249,553,80,0,580,82,1295,NA
2022,September,3,Illinois,17,976,16886,378,4337,102,22679,10505,5491,2010,936,2796,1579,45,23362,6973,989,32,2606,1369,11969,NA
2022,September,3,Indiana,18,614,134,163,103,29,1043,10417,2422,364,438,1918,1440,10,17009,1965,4201,273,760,4306,11505,NA
2022,September,3,Iowa,19,105,15,63,29,34,246,6831,1931,120,127,1914,0,0,10923,1019,9,1,245,81,1355,NA
2022,September,3,Kansas,20,17317,66,110,2998,75,20566,4532,2136,102,182,2093,818,16,9879,4440,10,0,805,1307,6562,NA
2022,September,3,Kentucky,21,34085,43,83,232,165,34608,6519,3866,263,119,1179,3,59,12008,7621,30,2,209,1711,9573,NA
2022,September,3,Louisiana,22,7506,378,770,5129,1127,14910,9859,1675,925,1012,1459,1299,112,16341,3039,564,223,1449,769,6044,NA
2022,September,3,Maine,23,68,188,23,8,510,797,1789,314,102,91,1062,0,66,3424,283,7270,0,186,858,8597,NA
2022,September,3,Maryland,24,8156,9618,2157,8823,845,29599,4418,5685,3863,514,1813,1761,159,18213,15659,17394,341,2839,10206,46439,NA
2022,September,3,Massachusetts,25,355,288,226,1171,1310,3350,5781,2645,225,753,1969,2040,351,13764,2160,155,6,3138,759,6218,NA
2022,September,3,Michigan,26,422,158,173,101,1046,1900,7985,2541,801,618,2464,1,113,14523,7158,37,10,598,1526,9329,NA
2022,September,3,Minnesota,27,154,142,107,53,124,580,10229,2701,538,271,2226,1390,20,17375,1525,28,2,643,146,2344,NA
2022,September,3,Mississippi,28,428,4126,405,5841,267,11067,7964,1505,564,62,2596,1604,127,14422,4063,2582,0,2090,520,9255,NA
2022,September,3,Missouri,29,8536,229,1241,4184,219,14409,9149,4120,1022,489,2119,954,75,17928,4769,57,122,1042,1431,7421,NA
2022,September,3,Montana,30,52,3,22,3174,2,3253,2314,612,108,64,920,19,0,4037,480,7,0,658,77,1222,NA
2022,September,3,Nebraska,31,159,279,69,5992,0,6499,3222,1048,249,93,1030,298,0,5940,1301,32,4,2403,204,3944,NA
2022,September,3,Nevada,32,163,1145,53,10911,3,12275,3341,1390,622,174,1147,1279,1,7954,462,299,0,1525,387,2673,NA
2022,September,3,New Hampshire,33,43,933,48,46,45,1115,1570,861,286,134,1096,0,6,3953,441,18,2,220,168,849,NA
2022,September,3,New Jersey,34,598,417,387,4773,1779,7954,5995,3965,1215,1049,2304,2124,206,16858,5370,2420,6,1789,607,10192,NA
2022,September,3,New Mexico,35,340,70,86,12938,3,13437,2646,641,187,7,975,238,0,4694,2285,135,1,3497,507,6425,NA
2022,September,3,New York,36,16645,685,628,446,960,19364,10706,6815,1660,1703,5798,1231,367,28280,6225,96,25,1894,2667,10907,NA
2022,September,3,North Carolina,37,45223,4446,38809,6048,1473,95999,9066,6171,1195,851,1446,1455,232,20416,7870,4302,2844,1102,5834,21952,NA
2022,September,3,North Dakota,38,35,5,14,7218,0,7272,2978,200,58,33,1149,42,0,4460,486,4,1,1013,125,1629,NA
2022,September,3,Ohio,39,443,233,300,5502,368,6846,10806,5127,1072,734,4742,3406,198,26085,1552,142,4,15236,9476,26410,NA
2022,September,3,Oklahoma,40,11809,1622,425,7241,17,21114,6561,1700,425,149,2159,1849,0,12843,4740,155,9,17255,2656,24815,NA
2022,September,3,Oregon,41,136,154,117,140,967,1514,5184,438,473,292,2187,112,76,8762,2231,23,2,325,23,2604,NA
2022,September,3,Pennsylvania,42,992,539,383,248,306,2468,13210,6557,709,898,3929,1331,122,26756,7790,7816,18,730,8210,24564,NA
2022,September,3,Rhode Island,44,104,2979,207,71,432,3793,2087,530,603,79,1024,2,48,4373,222,4541,2,139,214,5118,NA
2022,September,3,South Carolina,45,10270,7674,10500,8786,1092,38322,9090,3713,637,353,1336,2093,166,17388,3017,3440,736,1801,1523,10517,NA
2022,September,3,South Dakota,46,48,3,15,3322,0,3388,2994,351,63,0,1097,22,0,4527,493,6,0,626,81,1206,NA
2022,September,3,Tennessee,47,351,1570,149,160,148,2378,8703,3367,1243,475,3463,12,39,17302,2814,1341,3,877,1188,6223,NA
2022,September,3,Texas,48,68792,6467,2092,35178,1716,114245,19011,17912,5460,3243,3191,5963,344,55124,16809,1435,30,16196,12054,46524,NA
2022,September,3,Utah,49,185,47,94,4175,2,4503,5648,2621,341,116,1373,1290,0,11389,1924,67,0,12213,1358,15562,NA
2022,September,3,Vermont,50,36,10,8,64,23,141,1958,110,45,0,1014,0,0,3127,249,3,0,140,29,421,NA
2022,September,3,Virginia,51,19646,82316,10204,12974,4352,129492,7320,7143,5064,1650,1458,2021,463,25119,16545,40570,5243,6399,28143,96900,NA
2022,December,4,Alabama,1,NA,68,148,2922,875,NA,NA,NA,259,579,2364,1282,108,NA,17324,125,7,2343,4174,23973,NA
2022,December,4,Alaska,2,NA,42,22,8636,1706,NA,NA,NA,89,55,2174,352,40,NA,2054,7,0,2591,728,5380,NA
2022,December,4,Arizona,4,NA,328,3190,10330,7,NA,NA,NA,967,472,2561,2465,0,NA,3689,172,461,3302,1500,9124,NA
2022,December,4,Arkansas,5,NA,8,113,3446,17,NA,NA,NA,123,124,1936,420,1,NA,2302,10,0,1047,173,3532,NA
2022,December,4,California,6,NA,75645,52717,17765,4631,NA,NA,NA,7749,4512,4875,7088,747,NA,8606,31167,4314,9768,8641,62496,NA
2022,December,4,Colorado,8,NA,828,255,9977,55,NA,NA,NA,988,414,1692,3284,14,NA,2719,150,8,5854,2934,11665,NA
2022,December,4,Connecticut,9,NA,5332,67,35,643,NA,NA,NA,370,164,1124,1,90,NA,620,1142,0,242,644,2648,NA
2022,December,4,Delaware,10,NA,15,22,3380,32,NA,NA,NA,164,89,986,1517,8,NA,264,7,2,1017,157,1447,NA
2022,December,4,District Of Columbia,11,NA,2510,2213,2325,2014,NA,NA,NA,57,458,1146,238,230,NA,1099,10260,25,854,831,13069,NA
2022,December,4,Florida,12,NA,29302,3847,23479,4795,NA,NA,NA,6114,1251,2139,6835,880,NA,4523,12558,312,12547,3827,33767,NA
2022,December,4,Georgia,13,NA,6305,1256,8668,486,NA,NA,NA,1257,643,2815,3329,54,NA,8518,2628,1623,14982,6393,34144,NA
2022,December,4,Hawaii,15,NA,12075,6497,5586,1236,NA,NA,NA,693,208,2325,739,128,NA,3082,11490,620,1479,3357,20028,NA
2022,December,4,Idaho,16,NA,42,36,3351,4,NA,NA,NA,169,111,1241,29,0,NA,788,81,1,714,87,1671,NA
2022,December,4,Illinois,17,NA,13109,380,4290,105,NA,NA,NA,1708,912,2763,1570,45,NA,7145,1003,30,2900,1372,12450,NA
2022,December,4,Indiana,18,NA,134,165,102,27,NA,NA,NA,363,446,1910,1406,10,NA,2120,4235,271,926,4302,11854,NA
2022,December,4,Iowa,19,NA,23,66,29,33,NA,NA,NA,120,136,1907,0,0,NA,1137,12,1,475,81,1706,NA
2022,December,4,Kansas,20,NA,65,103,2977,70,NA,NA,NA,110,180,2078,801,16,NA,4644,13,0,941,1291,6889,NA
2022,December,4,Kentucky,21,NA,43,93,245,162,NA,NA,NA,267,117,1165,4,59,NA,7753,29,2,270,1798,9852,NA
2022,December,4,Louisiana,22,NA,356,756,5112,1113,NA,NA,NA,909,1014,1429,1287,112,NA,3173,571,236,1663,739,6382,NA
2022,December,4,Maine,23,NA,223,26,9,447,NA,NA,NA,94,90,1073,0,66,NA,340,7266,0,314,866,8786,NA
2022,December,4,Maryland,24,NA,9268,2195,8794,847,NA,NA,NA,3847,495,1798,1745,157,NA,15757,17541,345,3132,10132,46907,NA
2022,December,4,Massachusetts,25,NA,336,221,1148,1297,NA,NA,NA,244,742,1967,1974,351,NA,2265,166,7,3485,773,6696,NA
2022,December,4,Michigan,26,NA,151,166,96,1040,NA,NA,NA,774,591,2450,1,100,NA,7357,46,10,801,1525,9739,NA
2022,December,4,Minnesota,27,NA,144,107,53,124,NA,NA,NA,556,227,2196,1356,18,NA,1693,30,2,818,149,2692,NA
2022,December,4,Mississippi,28,NA,4032,452,5532,270,NA,NA,NA,583,67,2602,1597,125,NA,4262,2592,1,2404,518,9777,NA
2022,December,4,Missouri,29,NA,243,1497,4106,217,NA,NA,NA,1015,483,2118,936,71,NA,5011,61,130,1217,1456,7875,NA
2022,December,4,Montana,30,NA,3,24,3160,2,NA,NA,NA,114,69,911,20,0,NA,576,9,0,785,78,1448,NA
2022,December,4,Nebraska,31,NA,291,66,5954,0,NA,NA,NA,246,95,1029,283,0,NA,1411,30,4,2489,205,4139,NA
2022,December,4,Nevada,32,NA,1109,51,10801,2,NA,NA,NA,636,173,1148,1281,0,NA,552,298,0,1670,380,2900,NA
2022,December,4,New Hampshire,33,NA,930,46,80,39,NA,NA,NA,295,139,1094,0,9,NA,495,21,2,323,167,1008,NA
2022,December,4,New Jersey,34,NA,423,392,4704,1394,NA,NA,NA,1205,1033,2315,2085,166,NA,5491,2417,6,2032,616,10562,NA
2022,December,4,New Mexico,35,NA,64,108,12970,3,NA,NA,NA,185,68,968,239,0,NA,2353,140,1,3594,513,6601,NA
2022,December,4,New York,36,NA,658,580,444,939,NA,NA,NA,1657,1680,5775,1203,360,NA,6553,105,28,2266,2728,11680,NA
2022,December,4,North Carolina,37,NA,4360,42635,6063,1452,NA,NA,NA,1157,962,1440,1438,223,NA,8016,4339,2884,1268,5872,22379,NA
2022,December,4,North Dakota,38,NA,4,15,7136,0,NA,NA,NA,58,43,1143,39,0,NA,533,4,1,1132,120,1790,NA
2022,December,4,Ohio,39,NA,233,298,5355,360,NA,NA,NA,1042,695,4712,3361,197,NA,1739,145,4,15947,9517,27352,NA
2022,December,4,Oklahoma,40,NA,1634,490,7127,18,NA,NA,NA,412,217,2158,1817,0,NA,4839,153,9,17807,2690,25498,NA
2022,December,4,Oregon,41,NA,144,110,138,969,NA,NA,NA,461,290,2188,118,76,NA,2269,22,2,543,26,2862,NA
2022,December,4,Pennsylvania,42,NA,510,371,241,305,NA,NA,NA,692,884,3920,1311,108,NA,7978,7845,20,1114,8240,25197,NA
2022,December,4,Rhode Island,44,NA,2505,203,67,498,NA,NA,NA,598,70,1020,2,52,NA,286,4554,2,247,209,5298,NA
2022,December,4,South Carolina,45,NA,7893,7660,8729,1053,NA,NA,NA,645,354,1334,2056,166,NA,3242,3478,743,2005,1524,10992,NA
2022,December,4,South Dakota,46,NA,3,14,3278,0,NA,NA,NA,68,0,1100,21,0,NA,536,6,0,781,81,1404,NA
2022,December,4,Tennessee,47,NA,1543,143,157,144,NA,NA,NA,1242,458,3437,12,41,NA,2860,1373,4,1166,1275,6678,NA
2022,December,4,Texas,48,NA,6644,2060,34689,1689,NA,NA,NA,5489,3299,3140,5885,324,NA,17134,1458,30,16551,12193,47366,NA
2022,December,4,Utah,49,NA,38,92,4168,2,NA,NA,NA,343,117,1371,1273,0,NA,1996,64,1,12626,1368,16055,NA
2022,December,4,Vermont,50,NA,6,7,65,23,NA,NA,NA,43,0,1008,0,1,NA,274,3,0,258,30,565,NA
2022,December,4,Virginia,51,NA,80992,10163,12992,4251,NA,NA,NA,5162,1518,1452,2027,437,NA,16656,41028,5207,6621,28622,98134,NA
2023,March,1,Alabama,1,NA,56,155,2958,870,NA,NA,NA,261,575,2363,1259,108,NA,17291,136,7,2342,4217,23993,NA
2023,March,1,Alaska,2,NA,45,21,8708,1714,NA,NA,NA,89,58,2189,362,39,NA,2079,9,0,2597,722,5407,NA
2023,March,1,Arizona,4,NA,329,3166,10288,7,NA,NA,NA,947,448,2551,2410,0,NA,3717,174,453,3239,1531,9114,NA
2023,March,1,Arkansas,5,NA,9,155,3453,18,NA,NA,NA,114,132,1947,417,1,NA,2312,11,0,1055,174,3552,NA
2023,March,1,California,6,NA,77262,50584,17611,4689,NA,NA,NA,7741,4469,4868,7067,734,NA,8643,30993,4265,9702,8568,62171,NA
2023,March,1,Colorado,8,NA,835,265,9848,48,NA,NA,NA,989,405,1677,3305,15,NA,2732,156,7,5891,2939,11725,NA
2023,March,1,Connecticut,9,NA,5528,61,35,663,NA,NA,NA,356,164,1123,1,112,NA,614,1132,0,243,635,2624,NA
2023,March,1,Delaware,10,NA,14,20,3363,31,NA,NA,NA,174,98,991,1527,8,NA,269,9,2,1016,157,1453,NA
2023,March,1,District Of Columbia,11,NA,2482,2196,2334,2021,NA,NA,NA,56,449,1140,234,224,NA,1061,10199,26,864,865,13015,NA
2023,March,1,Florida,12,NA,28557,3957,23321,4812,NA,NA,NA,6095,1272,2126,6819,864,NA,4597,12463,307,12520,3862,33749,NA
2023,March,1,Georgia,13,NA,6222,1270,8537,475,NA,NA,NA,1267,650,2792,3347,54,NA,8559,2626,1594,14978,6369,34126,NA
2023,March,1,Hawaii,15,NA,12047,6492,5625,1241,NA,NA,NA,706,209,2329,731,124,NA,3115,11446,616,1481,3320,19978,NA
2023,March,1,Idaho,16,NA,39,38,3374,3,NA,NA,NA,176,87,1234,27,1,NA,812,80,1,736,89,1718,NA
2023,March,1,Illinois,17,NA,11402,381,4281,103,NA,NA,NA,1766,890,2746,1549,48,NA,7111,1014,31,2884,1400,12440,NA
2023,March,1,Indiana,18,NA,126,163,100,26,NA,NA,NA,365,445,1907,1399,10,NA,2133,4177,274,923,4309,11816,NA
2023,March,1,Iowa,19,NA,20,68,29,33,NA,NA,NA,120,142,1897,0,0,NA,1203,14,1,473,78,1769,NA
2023,March,1,Kansas,20,NA,63,106,3028,72,NA,NA,NA,107,168,2085,792,12,NA,4680,14,0,950,1279,6923,NA
2023,March,1,Kentucky,21,NA,39,89,238,162,NA,NA,NA,254,106,1158,3,58,NA,7778,32,2,276,1827,9915,NA
2023,March,1,Louisiana,22,NA,345,762,5068,1100,NA,NA,NA,896,1049,1437,1285,106,NA,3173,556,236,1655,727,6347,NA
2023,March,1,Maine,23,NA,110,24,10,446,NA,NA,NA,96,93,1062,0,66,NA,338,7275,0,316,868,8797,NA
2023,March,1,Maryland,24,NA,9075,2234,8806,837,NA,NA,NA,3763,480,1820,1722,165,NA,15810,17398,345,3108,10169,46830,NA
2023,March,1,Massachusetts,25,NA,329,225,1136,1300,NA,NA,NA,269,723,1989,1985,349,NA,2267,162,6,3455,781,6671,NA
2023,March,1,Michigan,26,NA,143,166,92,1020,NA,NA,NA,791,592,2463,1,96,NA,7380,55,10,821,1509,9775,NA
2023,March,1,Minnesota,27,NA,137,96,51,121,NA,NA,NA,554,244,2197,1351,15,NA,1728,33,2,823,148,2734,NA
2023,March,1,Mississippi,28,NA,4286,576,5468,254,NA,NA,NA,590,69,2605,1578,123,NA,4159,2592,2,2373,524,9650,NA
2023,March,1,Missouri,29,NA,232,1743,4172,217,NA,NA,NA,1026,488,2095,940,71,NA,5031,58,140,1226,1445,7900,NA
2023,March,1,Montana,30,NA,4,26,3232,0,NA,NA,NA,119,70,929,20,0,NA,583,9,0,790,75,1457,NA
2023,March,1,Nebraska,31,NA,289,69,5970,0,NA,NA,NA,241,93,1039,269,0,NA,1427,27,4,2467,213,4138,NA
2023,March,1,Nevada,32,NA,1081,56,10888,3,NA,NA,NA,640,175,1147,1272,0,NA,539,298,0,1686,371,2894,NA
2023,March,1,New Hampshire,33,NA,823,44,115,36,NA,NA,NA,273,134,1084,0,9,NA,507,22,3,332,173,1037,NA
2023,March,1,New Jersey,34,NA,422,397,4755,1592,NA,NA,NA,1206,990,2297,2042,202,NA,5499,2391,6,2022,657,10575,NA
2023,March,1,New Mexico,35,NA,63,106,13016,4,NA,NA,NA,181,105,962,241,0,NA,2361,144,1,3568,526,6600,NA
2023,March,1,New York,36,NA,671,557,445,917,NA,NA,NA,1637,1742,5758,1188,355,NA,6633,106,27,2238,2717,11721,NA
2023,March,1,North Carolina,37,NA,4271,40825,6156,1457,NA,NA,NA,1126,903,1460,1434,231,NA,8063,4339,2868,1283,5960,22513,NA
2023,March,1,North Dakota,38,NA,4,16,7224,0,NA,NA,NA,58,58,1144,38,0,NA,542,4,1,1131,122,1800,NA
2023,March,1,Ohio,39,NA,221,302,5410,348,NA,NA,NA,1052,699,4696,3352,196,NA,1770,146,5,15928,9509,27358,NA
2023,March,1,Oklahoma,40,NA,1616,546,7105,18,NA,NA,NA,417,224,2151,1818,1,NA,4911,156,9,17767,2723,25566,NA
2023,March,1,Oregon,41,NA,135,111,141,967,NA,NA,NA,454,283,2186,118,72,NA,2297,27,2,559,26,2911,NA
2023,March,1,Pennsylvania,42,NA,494,368,236,301,NA,NA,NA,679,896,3895,1292,108,NA,8018,7821,20,1124,8209,25192,NA
2023,March,1,Rhode Island,44,NA,2722,237,67,505,NA,NA,NA,600,73,1018,1,51,NA,292,4517,2,252,207,5270,NA
2023,March,1,South Carolina,45,NA,7763,6442,8809,1103,NA,NA,NA,634,350,1324,2040,171,NA,3259,3426,733,2024,1553,10995,NA
2023,March,1,South Dakota,46,NA,3,14,3294,0,NA,NA,NA,66,0,1115,19,0,NA,552,6,0,770,86,1414,NA
2023,March,1,Tennessee,47,NA,1527,142,161,141,NA,NA,NA,1273,449,3427,13,38,NA,2891,1404,2,1174,1297,6768,NA
2023,March,1,Texas,48,NA,6836,2137,33794,1672,NA,NA,NA,5416,3323,3116,5848,326,NA,17088,1466,30,16410,12249,47243,NA
2023,March,1,Utah,49,NA,35,96,4099,2,NA,NA,NA,345,124,1377,1276,0,NA,2027,59,1,12621,1366,16074,NA
2023,March,1,Vermont,50,NA,5,6,65,24,NA,NA,NA,41,0,1005,0,1,NA,278,5,0,264,31,578,NA
2023,March,1,Virginia,51,NA,80314,10445,13020,4214,NA,NA,NA,5151,1508,1449,2034,445,NA,16719,40996,5153,6657,28807,98332,NA
2023,June,2,Alabama,1,NA,73,140,2626,851,NA,NA,NA,266,593,2377,1234,101,NA,17361,146,8,2369,4247,24131,NA
2023,June,2,Alaska,2,NA,44,23,8734,1741,NA,NA,NA,94,57,2196,362,39,NA,2095,9,0,2615,710,5429,NA
2023,June,2,Arizona,4,NA,352,3572,10165,7,NA,NA,NA,938,436,2548,2423,0,NA,3736,181,457,3272,1531,9177,NA
2023,June,2,Arkansas,5,NA,10,140,3468,20,NA,NA,NA,122,127,1966,427,1,NA,2392,11,0,1093,179,3675,NA
2023,June,2,California,6,NA,77090,54542,17548,4709,NA,NA,NA,7664,4410,4871,7040,764,NA,8688,31116,4246,9773,8569,62392,NA
2023,June,2,Colorado,8,NA,843,265,10800,44,NA,NA,NA,1008,423,1681,3296,16,NA,2727,161,8,6050,3008,11954,NA
2023,June,2,Connecticut,9,NA,5174,60,34,719,NA,NA,NA,368,176,1121,1,162,NA,615,1144,0,238,624,2621,NA
2023,June,2,Delaware,10,NA,13,19,3330,31,NA,NA,NA,160,92,991,1519,9,NA,281,10,2,1019,166,1478,NA
2023,June,2,District Of Columbia,11,NA,2434,2255,2295,2008,NA,NA,NA,58,439,1144,231,229,NA,1051,10208,27,908,894,13088,NA
2023,June,2,Florida,12,NA,28175,3521,23080,4859,NA,NA,NA,6114,1281,2117,6817,892,NA,4685,12551,310,12612,3880,34038,NA
2023,June,2,Georgia,13,NA,6280,1252,8347,451,NA,NA,NA,1272,696,2781,3351,47,NA,8614,2633,1571,15133,6401,34352,NA
2023,June,2,Hawaii,15,NA,12126,6150,5657,1279,NA,NA,NA,707,199,2336,743,122,NA,3164,11667,620,1474,3356,20281,NA
2023,June,2,Idaho,16,NA,40,42,3349,3,NA,NA,NA,172,102,1248,30,1,NA,821,83,1,752,94,1751,NA
2023,June,2,Illinois,17,NA,13515,383,4273,102,NA,NA,NA,1903,815,2751,1537,47,NA,7167,1031,34,2879,1426,12537,NA
2023,June,2,Indiana,18,NA,134,167,88,25,NA,NA,NA,373,465,1913,1396,9,NA,2118,4278,281,922,4286,11885,NA
2023,June,2,Iowa,19,NA,18,68,30,33,NA,NA,NA,120,136,1900,0,0,NA,1285,15,1,484,78,1863,NA
2023,June,2,Kansas,20,NA,66,102,3055,69,NA,NA,NA,117,170,2086,772,13,NA,4697,13,0,975,1257,6942,NA
2023,June,2,Kentucky,21,NA,34,90,237,161,NA,NA,NA,248,101,1167,4,54,NA,7849,32,2,279,1828,9990,NA
2023,June,2,Louisiana,22,NA,350,796,5038,1102,NA,NA,NA,889,956,1447,1275,105,NA,3197,565,237,1685,727,6411,NA
2023,June,2,Maine,23,NA,133,29,11,434,NA,NA,NA,92,89,1074,0,62,NA,328,7271,0,316,873,8788,NA
2023,June,2,Maryland,24,NA,9753,2380,8710,834,NA,NA,NA,3801,459,1829,1704,145,NA,15956,17713,335,3129,10341,47474,NA
2023,June,2,Massachusetts,25,NA,368,233,1136,1313,NA,NA,NA,265,726,2013,1958,345,NA,2288,165,6,3502,763,6724,NA
2023,June,2,Michigan,26,NA,146,166,101,1024,NA,NA,NA,798,601,2479,1,101,NA,7519,58,10,834,1510,9931,NA
2023,June,2,Minnesota,27,NA,139,103,53,119,NA,NA,NA,543,271,2208,1351,14,NA,1740,32,2,839,155,2768,NA
2023,June,2,Mississippi,28,NA,4325,500,5666,265,NA,NA,NA,553,76,2627,1563,116,NA,4251,2588,2,2446,538,9825,NA
2023,June,2,Missouri,29,NA,255,1306,4118,208,NA,NA,NA,1003,457,2096,934,70,NA,5147,62,142,1228,1430,8009,NA
2023,June,2,Montana,30,NA,5,23,3265,0,NA,NA,NA,112,62,944,21,0,NA,596,11,0,765,73,1445,NA
2023,June,2,Nebraska,31,NA,298,71,5966,0,NA,NA,NA,241,98,1054,268,0,NA,1486,27,4,2480,216,4213,NA
2023,June,2,Nevada,32,NA,1082,62,10813,3,NA,NA,NA,625,177,1151,1244,0,NA,558,298,0,1692,377,2925,NA
2023,June,2,New Hampshire,33,NA,967,42,133,38,NA,NA,NA,286,141,1088,0,8,NA,528,20,3,355,172,1078,NA
2023,June,2,New Jersey,34,NA,415,408,4764,1629,NA,NA,NA,1228,991,2329,1987,212,NA,5509,2428,5,2053,658,10653,NA
2023,June,2,New Mexico,35,NA,61,112,12938,5,NA,NA,NA,174,89,966,229,0,NA,2392,146,1,3590,553,6682,NA
2023,June,2,New York,36,NA,714,562,460,921,NA,NA,NA,1619,1743,5766,1173,348,NA,6708,109,27,2212,2766,11822,NA
2023,June,2,North Carolina,37,NA,4344,39620,6190,1445,NA,NA,NA,1095,888,1457,1457,230,NA,8114,4421,2858,1311,6027,22731,NA
2023,June,2,North Dakota,38,NA,4,14,7159,0,NA,NA,NA,59,66,1142,37,0,NA,576,4,1,1138,113,1832,NA
2023,June,2,Ohio,39,NA,231,310,5366,353,NA,NA,NA,1060,710,4709,3336,187,NA,1790,147,5,16125,9571,27638,NA
2023,June,2,Oklahoma,40,NA,1616,403,7032,18,NA,NA,NA,396,219,2167,1840,1,NA,4975,164,8,18079,2701,25927,NA
2023,June,2,Oregon,41,NA,161,121,138,958,NA,NA,NA,454,281,2188,115,73,NA,2321,33,2,557,29,2942,NA
2023,June,2,Pennsylvania,42,NA,520,360,239,293,NA,NA,NA,667,924,3904,1259,106,NA,8053,7885,20,1129,8236,25323,NA
2023,June,2,Rhode Island,44,NA,2405,206,60,499,NA,NA,NA,598,73,1024,1,49,NA,298,4557,2,245,200,5302,NA
2023,June,2,South Carolina,45,NA,7530,7857,8745,1136,NA,NA,NA,634,341,1342,2021,169,NA,3304,3477,743,2039,1581,11144,NA
2023,June,2,South Dakota,46,NA,3,12,3251,0,NA,NA,NA,67,0,1120,20,0,NA,595,7,0,785,94,1481,NA
2023,June,2,Tennessee,47,NA,1530,147,164,147,NA,NA,NA,1268,479,3448,12,37,NA,2968,1442,2,1195,1320,6927,NA
2023,June,2,Texas,48,NA,5993,2262,33557,1642,NA,NA,NA,5365,3302,3122,5796,319,NA,17204,1498,31,16658,12435,47826,NA
2023,June,2,Utah,49,NA,35,97,4101,1,NA,NA,NA,345,104,1373,1279,0,NA,2065,68,1,12843,1372,16349,NA
2023,June,2,Vermont,50,NA,12,6,63,22,NA,NA,NA,41,0,1009,0,4,NA,287,5,1,262,30,585,NA
2023,June,2,Virginia,51,NA,80171,10627,13072,4206,NA,NA,NA,5168,1469,1444,2041,442,NA,16789,41490,5177,6764,29022,99242,NA
2023,September,3,Alabama,1,4596,67,157,2795,880,8568,9830,3950,260,596,2377,1231,99,18343,17552,157,8,2319,4303,24339,73
2023,September,3,Alaska,2,11054,46,21,8568,1673,21375,1522,312,99,55,2203,364,40,4595,2077,9,0,2539,718,5343,13
2023,September,3,Arizona,4,3294,351,3631,10061,9,17358,4800,3318,947,448,2546,2373,0,14432,3777,189,447,3249,1524,9186,12
2023,September,3,Arkansas,5,124,9,106,3453,18,3712,6400,1397,124,131,1964,422,0,10438,2341,12,0,1110,177,3640,2
2023,September,3,California,6,6053,75393,57480,15863,4647,161052,12685,15550,7646,4449,4853,7012,767,52962,8741,31557,4249,9791,8610,62948,1616
2023,September,3,Colorado,8,25123,844,269,6126,45,36317,3310,3783,1013,425,1678,3277,15,13501,2704,171,8,6191,3081,12155,3910
2023,September,3,Connecticut,9,92,5343,62,34,680,6211,3623,1055,367,177,1126,0,113,6461,601,1158,0,234,628,2621,0
2023,September,3,Delaware,10,56,13,19,3312,27,3427,1543,525,166,107,995,1497,10,4843,293,10,2,1017,166,1488,0
2023,September,3,District Of Columbia,11,1811,2482,2240,2310,2065,11027,1066,219,51,457,1137,224,244,3398,1027,10316,27,913,909,13192,119
2023,September,3,Florida,12,5724,28752,3284,22380,4732,65159,10371,10211,6133,1318,2102,6788,910,37833,4732,12717,313,12715,3944,34421,287
2023,September,3,Georgia,13,48950,6132,1273,8177,475,65030,11064,7550,1287,683,2782,3338,57,26761,8629,2652,1553,15179,6447,34460,23
2023,September,3,Hawaii,15,19044,12610,5982,5483,1271,44545,3059,2421,704,203,2343,749,125,9604,3192,11797,621,1465,3402,20477,155
2023,September,3,Idaho,16,66,38,39,3308,4,3456,3032,609,185,100,1254,29,0,5209,769,86,1,722,100,1678,1
2023,September,3,Illinois,17,969,15907,365,4244,96,21586,10033,5475,1908,803,2766,1530,45,22560,7246,1044,33,2900,1455,12678,5
2023,September,3,Indiana,18,561,106,156,105,26,963,9823,2418,361,466,1940,1381,10,16399,2130,4343,287,892,4266,11918,9
2023,September,3,Iowa,19,98,15,65,32,31,241,6820,1868,123,135,1898,0,0,10844,1313,16,1,480,83,1893,0
2023,September,3,Kansas,20,16717,74,104,2996,74,19976,4511,2096,121,163,2098,785,17,9791,4694,14,0,974,1306,6988,11
2023,September,3,Kentucky,21,31495,27,86,238,162,32008,6161,4214,244,101,1156,3,56,11935,7841,34,3,277,1788,9943,0
2023,September,3,Louisiana,22,7358,352,776,4991,1099,14577,9481,1779,884,987,1451,1268,111,15961,3230,574,231,1680,723,6438,1
2023,September,3,Maine,23,67,154,25,10,414,670,1711,280,87,79,1078,0,61,3296,323,7350,0,314,880,8867,0
2023,September,3,Maryland,24,7873,9146,2168,8450,849,28703,4293,5704,3837,464,1842,1692,163,17995,16065,17915,334,3136,10439,47889,217
2023,September,3,Massachusetts,25,358,350,222,1076,1273,3336,5625,2734,264,744,2027,1942,352,13688,2302,167,6,3639,752,6866,57
2023,September,3,Michigan,26,410,143,150,102,975,1781,7550,2510,779,609,2482,0,115,14045,7520,55,8,761,1511,9855,1
2023,September,3,Minnesota,27,158,134,100,57,122,571,10354,2438,554,294,2244,1334,16,17234,1738,34,2,790,155,2719,0
2023,September,3,Mississippi,28,399,4486,441,5573,258,11249,7970,1508,571,76,2613,1563,133,14434,4274,2605,2,2393,544,9818,92
